number_of_reviews,minimum_nights,calculated_host_listings_count,room_type,price
0.09782608695652173,0.4285714285714286,0.13043478260869565,0.5,150
0.010869565217391304,0.14285714285714285,0.0,0.5,100
0.021739130434782608,0.14285714285714285,0.02173913043478261,0.5,599
0.07608695652173914,0.0,0.0,0.5,99
0.18478260869565216,0.2857142857142857,0.0,0.5,67
0.17391304347826086,0.0,0.09006211180124223,1.0,36
0.03260869565217391,0.0,0.009316770186335404,0.5,60
0.17391304347826086,0.14285714285714285,0.02484472049689441,0.0,129
0.10869565217391304,0.0,0.037267080745341616,0.5,139
0.717391304347826,0.07142857142857142,0.0,0.0,235
0.18478260869565216,0.0,0.07763975155279502,0.5,199
0.6521739130434783,0.07142857142857142,0.0,0.5,51
0.010869565217391304,0.14285714285714285,0.02173913043478261,0.5,799
0.9347826086956521,0.0,0.012422360248447204,0.5,58
0.15217391304347827,0.07142857142857142,1.0,0.0,255
0.05434782608695652,0.07142857142857142,1.0,0.0,231
0.06521739130434782,0.4285714285714286,0.13043478260869565,0.5,99
0.043478260869565216,0.07142857142857142,1.0,0.0,217
0.043478260869565216,0.0,0.009316770186335404,0.5,50
0.13043478260869565,0.07142857142857142,0.006211180124223604,0.5,200
0.021739130434782608,0.07142857142857142,1.0,0.0,228
0.11956521739130435,0.0,0.0,0.0,189
0.8804347826086957,0.14285714285714285,0.0031055900621118036,0.5,100
0.010869565217391304,0.4285714285714286,0.0031055900621118036,1.0,25
0.0,0.07142857142857142,0.0031055900621118036,0.5,33
0.021739130434782608,0.07142857142857142,0.02484472049689441,0.0,260
0.03260869565217391,0.14285714285714285,0.02484472049689441,0.0,129
0.13043478260869565,0.14285714285714285,0.0,0.0,285
0.043478260869565216,0.07142857142857142,0.0031055900621118036,1.0,25
0.0,0.0,0.08695652173913043,0.5,119
0.2717391304347826,0.07142857142857142,0.012422360248447204,1.0,49
0.11956521739130435,1.0,0.0,0.0,79
0.11956521739130435,0.14285714285714285,0.006211180124223604,0.5,75
0.8260869565217391,0.0,0.012422360248447204,0.5,55
0.06521739130434782,0.0,0.009316770186335404,0.5,249
0.043478260869565216,0.0,0.006211180124223604,0.5,80
0.0,0.0,0.009316770186335404,0.5,100
0.021739130434782608,0.21428571428571427,0.0031055900621118036,0.5,105
0.18478260869565216,0.0,0.006211180124223604,1.0,28
0.021739130434782608,0.07142857142857142,0.0031055900621118036,0.5,40
0.043478260869565216,0.14285714285714285,0.006211180124223604,0.5,100
0.18478260869565216,0.07142857142857142,0.006211180124223604,0.0,150
0.07608695652173914,0.07142857142857142,0.0,1.0,40
0.40217391304347827,0.07142857142857142,0.0,0.5,88
0.07608695652173914,0.0,0.0,0.5,150
0.010869565217391304,0.2857142857142857,0.006211180124223604,0.5,50
0.043478260869565216,0.0,0.06521739130434782,0.5,55
0.6739130434782609,0.0,0.0,0.5,99
0.08695652173913043,0.14285714285714285,0.012422360248447204,0.5,39
0.010869565217391304,0.4285714285714286,0.13043478260869565,0.5,120
0.7934782608695652,0.0,0.015527950310559004,0.5,39
0.31521739130434784,0.0,0.0031055900621118036,0.5,119
0.043478260869565216,0.0,0.0,0.0,225
0.010869565217391304,0.21428571428571427,0.006211180124223604,1.0,30
0.33695652173913043,0.0,0.0,0.5,95
0.41304347826086957,0.07142857142857142,0.0031055900621118036,0.5,98
0.03260869565217391,0.07142857142857142,1.0,0.0,214
0.0,0.0,0.009316770186335404,0.5,84
0.7826086956521738,0.0,0.0031055900621118036,0.0,120
0.11956521739130435,0.07142857142857142,0.009316770186335404,0.5,209
0.967391304347826,0.2857142857142857,0.0031055900621118036,0.5,73
0.06521739130434782,0.4285714285714286,0.13043478260869565,0.5,55
0.05434782608695652,0.0,0.0031055900621118036,0.5,70
0.05434782608695652,0.0,0.037267080745341616,0.0,137
0.25,0.07142857142857142,0.0,0.5,50
0.0,0.0,0.02484472049689441,0.5,100
0.11956521739130435,0.0,0.0031055900621118036,0.5,80
0.19565217391304346,0.0,0.07763975155279502,0.5,179
0.021739130434782608,0.14285714285714285,0.13664596273291924,0.0,737
0.0,0.0,0.02173913043478261,0.0,2103
0.03260869565217391,0.07142857142857142,0.0,0.5,45
0.07608695652173914,0.2857142857142857,0.009316770186335404,1.0,30
0.0,0.14285714285714285,0.0,0.5,67
0.18478260869565216,0.07142857142857142,0.0,0.5,250
0.6086956521739131,0.21428571428571427,0.0,0.0,320
0.043478260869565216,0.0,0.012422360248447204,0.5,70
0.15217391304347827,0.07142857142857142,0.006211180124223604,0.5,140
0.0,1.0,0.07142857142857142,0.5,73
0.07608695652173914,0.07142857142857142,1.0,0.0,229
0.18478260869565216,0.07142857142857142,0.006211180124223604,0.0,399
0.0,0.0,0.04037267080745341,0.5,165
0.021739130434782608,0.07142857142857142,0.02484472049689441,0.0,260
0.22826086956521738,0.07142857142857142,0.006211180124223604,0.5,67
0.5543478260869565,0.14285714285714285,0.02173913043478261,0.5,40
0.010869565217391304,0.14285714285714285,0.012422360248447204,0.0,185
0.03260869565217391,0.14285714285714285,0.13664596273291924,0.0,699
0.0,0.0,0.08695652173913043,0.5,119
0.010869565217391304,0.4285714285714286,0.13043478260869565,0.5,55
0.9021739130434783,0.4285714285714286,0.02173913043478261,0.5,50
0.42391304347826086,0.0,0.0031055900621118036,0.5,60
0.13043478260869565,0.14285714285714285,0.02173913043478261,0.5,499
0.20652173913043478,0.0,0.0,0.5,49
0.0,0.21428571428571427,0.0031055900621118036,0.5,37
0.07608695652173914,0.0,0.0,0.5,55
0.11956521739130435,0.3571428571428571,0.009316770186335404,0.5,50
0.021739130434782608,0.14285714285714285,0.02173913043478261,0.5,699
0.08695652173913043,0.0,0.0031055900621118036,0.0,400
0.6413043478260869,0.07142857142857142,0.009316770186335404,0.5,61
0.31521739130434784,0.0,0.015527950310559004,0.5,129
0.09782608695652173,0.0,0.015527950310559004,0.0,240
1.0,0.07142857142857142,0.0031055900621118036,0.5,65
0.08695652173913043,0.14285714285714285,0.13664596273291924,0.0,699
0.010869565217391304,0.0,0.0031055900621118036,0.5,45
0.11956521739130435,0.0,0.012422360248447204,0.5,50
0.0,0.14285714285714285,0.0,0.0,396
0.07608695652173914,0.14285714285714285,0.02173913043478261,0.0,339
0.18478260869565216,0.0,0.09006211180124223,1.0,38
0.2826086956521739,0.0,0.0,0.5,60
0.06521739130434782,0.0,0.037267080745341616,0.0,120
0.5652173913043478,0.14285714285714285,0.0031055900621118036,0.0,110
0.06521739130434782,0.4285714285714286,0.13043478260869565,0.5,62
0.40217391304347827,0.0,0.0031055900621118036,0.5,55
0.5,0.07142857142857142,0.0,0.0,95
0.021739130434782608,0.14285714285714285,0.02173913043478261,1.0,30
0.09782608695652173,0.07142857142857142,0.02484472049689441,0.0,220
0.14130434782608695,0.14285714285714285,0.0,0.5,45
0.21739130434782608,0.0,0.006211180124223604,0.5,299
0.0,0.0,0.031055900621118012,0.5,300
0.2608695652173913,0.0,0.07763975155279502,0.5,179
0.03260869565217391,0.21428571428571427,0.0031055900621118036,0.5,50
0.021739130434782608,0.07142857142857142,1.0,0.0,214
0.34782608695652173,0.0,0.037267080745341616,1.0,30
0.3695652173913043,0.2857142857142857,0.0031055900621118036,0.5,45
0.0,0.0,0.031055900621118012,0.5,100
0.14130434782608695,0.14285714285714285,0.0,0.5,36
0.043478260869565216,0.07142857142857142,1.0,0.0,247
0.13043478260869565,0.0,0.0,0.5,60
0.0,0.9285714285714286,0.07142857142857142,1.0,35
0.03260869565217391,0.0,0.009316770186335404,1.0,28
0.043478260869565216,0.14285714285714285,0.02484472049689441,0.5,117
0.0,0.6428571428571428,0.02173913043478261,1.0,28
0.20652173913043478,0.4285714285714286,0.0,0.0,155
0.2391304347826087,0.0,0.012422360248447204,0.5,249
0.09782608695652173,0.07142857142857142,0.0031055900621118036,0.5,79
0.7065217391304348,0.0,0.02173913043478261,0.5,53
0.0,0.0,0.0031055900621118036,0.5,69
0.010869565217391304,0.0,0.0031055900621118036,0.5,99
0.0,0.0,0.0031055900621118036,1.0,69
0.0,0.14285714285714285,0.0,0.5,89
0.05434782608695652,0.07142857142857142,0.02484472049689441,0.5,62
0.0,0.0,0.006211180124223604,0.5,100
0.0,0.21428571428571427,0.0,1.0,25
0.20652173913043478,0.0,0.006211180124223604,0.0,155
0.2608695652173913,0.0,0.0031055900621118036,0.5,149
0.31521739130434784,0.14285714285714285,0.006211180124223604,0.5,33
0.07608695652173914,0.07142857142857142,1.0,0.0,248
0.05434782608695652,0.07142857142857142,1.0,0.0,241
0.06521739130434782,0.14285714285714285,0.012422360248447204,0.5,89
0.0,0.2857142857142857,0.02173913043478261,1.0,22
0.31521739130434784,0.14285714285714285,0.02484472049689441,0.0,99
0.03260869565217391,0.3571428571428571,0.006211180124223604,0.5,63
0.07608695652173914,0.2857142857142857,0.0031055900621118036,0.5,42
0.17391304347826086,0.0,0.0031055900621118036,1.0,27
0.08695652173913043,0.14285714285714285,0.0,0.0,130
0.03260869565217391,0.07142857142857142,0.015527950310559004,0.5,45
0.10869565217391304,0.14285714285714285,0.006211180124223604,0.5,80
0.13043478260869565,0.0,0.07763975155279502,0.5,179
0.010869565217391304,0.0,0.0031055900621118036,0.5,55
0.6739130434782609,0.07142857142857142,0.0,0.5,42
0.03260869565217391,0.0,0.0,0.5,100
0.05434782608695652,0.07142857142857142,1.0,0.0,214
0.0,0.0,0.009316770186335404,0.5,84
0.8695652173913043,0.0,0.006211180124223604,0.5,87
0.0,0.0,0.0031055900621118036,1.0,25
0.34782608695652173,0.07142857142857142,0.0,0.5,58
0.0,0.0,0.08695652173913043,0.5,119
0.010869565217391304,0.2857142857142857,0.0,0.5,60
0.25,0.21428571428571427,0.006211180124223604,0.5,32
0.18478260869565216,0.0,0.0,0.0,165
0.021739130434782608,0.9285714285714286,0.02173913043478261,0.5,70
0.10869565217391304,0.0,0.0,0.0,369
0.532608695652174,0.0,0.031055900621118012,0.5,70
0.15217391304347827,0.0,0.0,0.5,59
0.10869565217391304,0.0,0.006211180124223604,0.5,379
0.043478260869565216,0.0,0.037267080745341616,0.0,153
0.05434782608695652,0.07142857142857142,1.0,0.5,375
0.05434782608695652,0.0,0.009316770186335404,0.5,40
0.07608695652173914,0.07142857142857142,0.0,0.5,39
0.0,0.14285714285714285,0.0,0.5,98
0.08695652173913043,0.07142857142857142,0.015527950310559004,0.5,60
0.07608695652173914,0.0,0.0,0.5,55
0.09782608695652173,0.07142857142857142,0.009316770186335404,0.5,52
0.18478260869565216,0.0,0.006211180124223604,0.5,55
0.2608695652173913,0.07142857142857142,0.006211180124223604,0.5,65
0.021739130434782608,0.0,0.006211180124223604,0.5,48
0.043478260869565216,0.0,0.0031055900621118036,1.0,37
0.03260869565217391,0.07142857142857142,0.0,0.0,125
0.45652173913043476,0.0,0.015527950310559004,0.5,119
0.17391304347826086,0.07142857142857142,0.0,0.5,57
0.03260869565217391,0.0,0.0,0.5,49
0.05434782608695652,0.0,0.08695652173913043,0.5,99
0.358695652173913,0.14285714285714285,0.009316770186335404,0.0,85
0.09782608695652173,0.4285714285714286,0.13043478260869565,0.5,65
0.043478260869565216,0.4285714285714286,0.02484472049689441,0.5,35
0.010869565217391304,0.07142857142857142,0.012422360248447204,0.5,69
0.40217391304347827,0.14285714285714285,0.006211180124223604,0.5,79
0.19565217391304346,0.0,0.0031055900621118036,1.0,45
0.15217391304347827,0.0,0.0031055900621118036,0.5,49
0.5,0.07142857142857142,0.015527950310559004,0.5,75
0.08695652173913043,0.0,0.018633540372670804,0.5,179
0.0,0.14285714285714285,0.006211180124223604,0.5,38
0.0,0.0,0.012422360248447204,0.5,249
0.0,0.0,0.006211180124223604,0.5,100
0.6086956521739131,0.14285714285714285,0.009316770186335404,0.5,33
0.2934782608695652,0.0,0.0031055900621118036,0.5,39
0.03260869565217391,0.0,0.0,0.5,105
0.2391304347826087,0.0,0.0031055900621118036,0.5,70
0.0,0.07142857142857142,0.018633540372670804,0.5,233
0.021739130434782608,0.0,0.015527950310559004,0.0,200
0.0,0.0,0.009316770186335404,1.0,60
0.5217391304347826,0.0,0.009316770186335404,0.5,60
0.0,0.0,0.0,0.5,89
0.3913043478260869,0.07142857142857142,0.009316770186335404,0.5,59
0.021739130434782608,0.2857142857142857,0.006211180124223604,0.5,58
0.05434782608695652,0.0,0.006211180124223604,0.5,55
0.0,0.07142857142857142,0.0,0.5,63
0.0,0.0,0.012422360248447204,0.5,100
0.15217391304347827,0.0,0.02173913043478261,0.5,105
0.021739130434782608,0.07142857142857142,1.0,0.0,229
0.06521739130434782,0.2857142857142857,0.0,0.5,70
0.09782608695652173,0.07142857142857142,1.0,0.0,474
0.08695652173913043,0.07142857142857142,0.06521739130434782,0.5,36
0.08695652173913043,0.0,0.006211180124223604,1.0,69
0.2391304347826087,0.07142857142857142,0.006211180124223604,0.0,159
0.021739130434782608,0.07142857142857142,1.0,0.0,230
0.043478260869565216,0.2857142857142857,0.006211180124223604,0.5,50
0.0,0.0,0.04658385093167701,0.5,219
0.21739130434782608,0.0,0.0,0.5,95
0.021739130434782608,0.4285714285714286,0.012422360248447204,0.5,35
0.15217391304347827,0.0,0.0031055900621118036,0.5,45
0.16304347826086957,0.0,0.02484472049689441,0.0,250
0.09782608695652173,0.07142857142857142,1.0,0.0,216
0.08695652173913043,0.14285714285714285,0.02173913043478261,0.5,599
0.0,0.14285714285714285,0.006211180124223604,0.0,98
0.5,0.0,0.037267080745341616,0.5,139
0.021739130434782608,0.0,0.015527950310559004,0.5,50
0.07608695652173914,0.07142857142857142,1.0,0.0,203
0.13043478260869565,0.0,0.0,0.5,100
0.46739130434782605,0.0,0.018633540372670804,0.5,438
0.010869565217391304,0.7857142857142857,0.0,0.5,52
0.10869565217391304,0.07142857142857142,1.0,0.0,205
0.08695652173913043,0.0,0.037267080745341616,0.0,163
0.043478260869565216,0.4285714285714286,0.012422360248447204,0.5,65
0.07608695652173914,0.07142857142857142,0.009316770186335404,0.5,80
0.5978260869565217,0.0,0.006211180124223604,0.5,68
0.05434782608695652,0.07142857142857142,0.0031055900621118036,0.5,149
0.021739130434782608,0.14285714285714285,0.02173913043478261,1.0,30
0.010869565217391304,0.0,0.015527950310559004,0.5,197
0.9130434782608695,0.0,0.02173913043478261,0.5,85
0.010869565217391304,0.0,0.0031055900621118036,1.0,69
0.0,0.0,0.02484472049689441,0.5,100
0.010869565217391304,0.0,0.0,0.5,50
0.043478260869565216,0.07142857142857142,0.012422360248447204,0.5,60
0.18478260869565216,0.0,0.0,0.5,45
0.0,0.07142857142857142,0.018633540372670804,0.0,718
0.08695652173913043,0.07142857142857142,1.0,0.0,234
0.7826086956521738,0.0,0.006211180124223604,0.5,41
0.8913043478260869,0.0,0.0,0.5,57
0.5434782608695652,0.3571428571428571,0.006211180124223604,0.0,150
0.0,0.0,0.0,0.5,99
0.03260869565217391,1.0,0.018633540372670804,0.5,45
0.010869565217391304,0.0,0.07763975155279502,0.5,199
0.13043478260869565,0.0,0.0,0.5,29
0.010869565217391304,0.0,0.015527950310559004,0.5,230
0.14130434782608695,0.07142857142857142,0.006211180124223604,0.0,159
0.16304347826086957,0.0,0.0031055900621118036,1.0,79
0.20652173913043478,0.0,0.009316770186335404,0.5,51
0.2934782608695652,0.14285714285714285,0.0031055900621118036,0.5,169
0.16304347826086957,0.07142857142857142,0.012422360248447204,0.5,69
0.0,0.4285714285714286,0.012422360248447204,0.5,32
0.13043478260869565,0.14285714285714285,0.0031055900621118036,0.5,80
0.0,0.21428571428571427,0.0,1.0,33
0.0,0.0,0.0,0.5,45
0.05434782608695652,0.07142857142857142,0.0,0.5,65
0.06521739130434782,0.07142857142857142,1.0,0.0,188
0.22826086956521738,0.14285714285714285,0.0,0.0,300
0.45652173913043476,0.07142857142857142,0.0031055900621118036,0.0,75
0.0,0.07142857142857142,0.0031055900621118036,0.5,700
0.8152173913043478,0.0,0.009316770186335404,0.5,59
0.043478260869565216,0.0,0.0,0.5,150
0.06521739130434782,0.21428571428571427,0.009316770186335404,0.5,33
0.07608695652173914,0.0,0.015527950310559004,0.5,99
0.06521739130434782,0.07142857142857142,1.0,0.5,262
0.06521739130434782,0.07142857142857142,1.0,0.0,255
0.010869565217391304,0.0,0.04658385093167701,0.5,199
0.13043478260869565,0.0,0.012422360248447204,0.0,139
0.8260869565217391,0.9285714285714286,0.0031055900621118036,0.5,120
0.45652173913043476,0.07142857142857142,0.0,0.5,60
0.0,0.0,0.006211180124223604,0.0,250
0.967391304347826,0.0,0.0031055900621118036,0.5,35
0.010869565217391304,0.07142857142857142,0.015527950310559004,0.5,50
0.8369565217391304,0.0,0.0,0.5,85
0.0,0.0,0.009316770186335404,0.0,89
0.5,0.07142857142857142,0.0,0.5,78
0.07608695652173914,0.07142857142857142,1.0,0.0,505
0.6739130434782609,0.2857142857142857,0.02173913043478261,0.5,60
0.07608695652173914,0.2857142857142857,0.009316770186335404,0.5,215
0.0,0.0,0.02173913043478261,0.0,1306
0.20652173913043478,0.0,0.006211180124223604,0.5,55
0.10869565217391304,0.0,0.009316770186335404,0.5,129
0.043478260869565216,0.4285714285714286,0.13043478260869565,0.5,75
0.010869565217391304,0.07142857142857142,0.0031055900621118036,0.0,195
0.03260869565217391,0.14285714285714285,0.02173913043478261,0.5,699
0.17391304347826086,0.0,0.006211180124223604,0.5,65
0.043478260869565216,0.0,0.012422360248447204,0.5,100
0.10869565217391304,0.0,0.006211180124223604,0.5,60
0.010869565217391304,0.0,0.009316770186335404,0.5,94
0.10869565217391304,0.0,0.012422360248447204,0.0,139
0.043478260869565216,0.0,0.037267080745341616,0.0,208
0.010869565217391304,0.2857142857142857,0.006211180124223604,1.0,31
0.5760869565217391,0.0,0.0031055900621118036,1.0,75
0.3695652173913043,0.14285714285714285,0.02484472049689441,0.5,189
0.10869565217391304,0.07142857142857142,0.0031055900621118036,0.5,135
0.010869565217391304,0.0,0.027950310559006212,0.5,425
0.8913043478260869,0.0,0.0,0.5,110
0.5543478260869565,0.21428571428571427,0.009316770186335404,0.5,34
0.18478260869565216,0.14285714285714285,0.009316770186335404,0.5,57
0.043478260869565216,0.07142857142857142,0.0,0.5,59
0.09782608695652173,0.0,0.0,0.5,99
0.010869565217391304,0.0,0.006211180124223604,0.5,100
0.41304347826086957,0.4285714285714286,0.0,0.0,265
0.13043478260869565,0.07142857142857142,1.0,0.0,380
0.07608695652173914,0.0,0.0,0.5,64
0.6847826086956521,0.0,0.009316770186335404,1.0,65
0.40217391304347827,0.07142857142857142,0.0031055900621118036,0.0,119
0.03260869565217391,0.4285714285714286,0.13043478260869565,0.5,62
0.10869565217391304,0.14285714285714285,0.0031055900621118036,0.5,101
0.717391304347826,0.2857142857142857,0.02173913043478261,0.5,60
0.07608695652173914,0.07142857142857142,0.0,0.5,60
0.4891304347826087,0.0,0.037267080745341616,1.0,30
0.14130434782608695,0.3571428571428571,0.009316770186335404,0.5,45
0.3804347826086956,0.07142857142857142,0.012422360248447204,1.0,49
0.08695652173913043,0.07142857142857142,1.0,0.0,240
0.0,0.07142857142857142,0.006211180124223604,0.5,75
0.09782608695652173,0.07142857142857142,1.0,0.0,201
0.0,0.14285714285714285,0.02173913043478261,1.0,30
0.021739130434782608,0.07142857142857142,0.0,0.0,125
0.20652173913043478,0.14285714285714285,0.13664596273291924,0.0,699
